Customer ID,Product,Date,Quantity
CUST0999,Butter - Pack 7,2022-05-01,4
CUST0714,Juice - Pack 9,2022-06-01,4
CUST0775,Bread - Pack 1,2022-03-01,7
CUST0750,Grapes - Pack 6,2022-08-01,7
CUST0619,Bleach - Pack 10,2022-02-01,6
CUST0840,Carrots - Pack 5,2022-10-01,5
CUST0878,Oranges - Pack 4,2022-08-01,4
CUST0119,Tea - Pack 4,2022-10-01,4
CUST0015,Cheese - Pack 2,2022-11-01,4
CUST0918,Mangoes - Pack 1,2022-09-01,9
CUST0221,Toothbrush - Pack 2,2022-01-01,7
CUST0343,Bananas - Pack 9,2022-09-01,9
CUST0296,Yogurt - Pack 3,2022-07-01,10
CUST0784,Honey - Pack 10,2022-10-01,3
CUST0710,Bananas - Pack 10,2022-05-01,6
CUST0651,Vinegar - Pack 10,2022-11-01,7
CUST0678,Jam - Pack 8,2022-05-01,3
CUST0560,Grapes - Pack 3,2022-06-01,9
CUST0447,Mangoes - Pack 10,2022-03-01,8
CUST0215,Corn - Pack 6,2022-08-01,3
CUST0894,Apples - Pack 9,2022-06-01,4
CUST0179,Soda - Pack 9,2022-05-01,9
CUST0088,Lemons - Pack 8,2022-05-01,2
CUST0352,Sanitizer - Pack 6,2022-12-01,7
CUST0217,Soup - Pack 1,2022-10-01,5
CUST0409,Ketchup - Pack 5,2022-11-01,2
CUST0903,Chips - Pack 10,2022-10-01,4
CUST0676,Mangoes - Pack 6,2022-05-01,6
CUST0693,Mangoes - Pack 6,2022-10-01,4
CUST0971,Flour - Pack 5,2022-09-01,3
CUST0119,Salt - Pack 5,2022-04-01,6
CUST0061,Pasta - Pack 10,2022-06-01,8
CUST0112,Eggplant - Pack 4,2022-03-01,5
CUST0840,Honey - Pack 2,2022-01-01,6
CUST0452,Lemons - Pack 4,2022-08-01,3
CUST0294,Juice - Pack 8,2022-12-01,5
CUST0361,Soda - Pack 7,2022-09-01,3
CUST0629,Mayonnaise - Pack 1,2022-06-01,3
CUST0660,Oats - Pack 4,2022-10-01,4
CUST0064,Salt - Pack 10,2022-12-01,3
CUST0881,Dish Soap - Pack 3,2022-09-01,10
CUST0508,Soup - Pack 1,2022-11-01,5
CUST0775,Oats - Pack 4,2022-03-01,3
CUST0556,Detergent - Pack 4,2022-07-01,8
CUST0347,Biscuits - Pack 7,2022-05-01,6
CUST0545,Coffee - Pack 9,2022-04-01,11
CUST0997,Bananas - Pack 4,2022-01-01,4
CUST0283,Onions - Pack 9,2022-09-01,5
CUST0077,Soup - Pack 1,2022-07-01,3
CUST0440,Bleach - Pack 6,2022-10-01,4
CUST0646,Broccoli - Pack 2,2022-04-01,6
CUST0171,Oil - Pack 2,2022-04-01,6
CUST0467,Flour - Pack 4,2022-01-01,4
CUST0837,Bread - Pack 1,2022-02-01,6
CUST0970,Cereal - Pack 1,2022-12-01,4
CUST0282,Chicken - Pack 7,2022-12-01,3
CUST0798,Vinegar - Pack 3,2022-02-01,7
CUST0114,Pasta - Pack 8,2022-02-01,5
CUST0393,Milk - Pack 8,2022-10-01,3
CUST0927,Oil - Pack 1,2022-05-01,7
CUST0973,Sugar - Pack 9,2022-07-01,5
CUST0337,Jam - Pack 10,2022-04-01,8
CUST0604,Dish Soap - Pack 2,2022-12-01,5
CUST0138,Oats - Pack 8,2022-12-01,1
CUST0095,Ketchup - Pack 5,2022-04-01,6
CUST0473,Salt - Pack 5,2022-04-01,4
CUST0999,Cheese - Pack 5,2022-12-01,6
CUST0312,Eggplant - Pack 5,2022-10-01,7
CUST0588,Juice - Pack 6,2022-06-01,9
CUST0432,Oats - Pack 7,2022-05-01,4
CUST0698,Beef - Pack 10,2022-03-01,2
CUST0557,Detergent - Pack 8,2022-11-01,6
CUST0513,Salt - Pack 9,2022-01-01,2
CUST0422,Tomatoes - Pack 7,2022-07-01,4
CUST0058,Jam - Pack 1,2022-08-01,9
CUST0023,Napkins - Pack 1,2022-08-01,4
CUST0154,Biscuits - Pack 7,2022-04-01,5
CUST0234,Pasta - Pack 4,2022-07-01,2
CUST0252,Broccoli - Pack 8,2022-11-01,6
CUST0005,Corn - Pack 10,2022-10-01,8
CUST0210,Jam - Pack 5,2022-09-01,5
CUST0314,Biscuits - Pack 7,2022-07-01,7
CUST0691,Milk - Pack 2,2022-06-01,6
CUST0005,Sugar - Pack 2,2022-01-01,8
CUST0069,Tea - Pack 8,2022-03-01,10
CUST0750,Pasta - Pack 5,2022-05-01,5
CUST0710,Bananas - Pack 4,2022-06-01,3
CUST0896,Carrots - Pack 1,2022-11-01,2
CUST0206,Ketchup - Pack 4,2022-10-01,3
CUST0282,Soup - Pack 4,2022-11-01,3
CUST0857,Apples - Pack 10,2022-09-01,7
CUST0352,Grapes - Pack 10,2022-11-01,4
CUST0621,Tomatoes - Pack 10,2022-01-01,4
CUST0117,Toothbrush - Pack 6,2022-01-01,6
CUST0830,Soap - Pack 6,2022-06-01,3
CUST0825,Mangoes - Pack 10,2022-11-01,2
CUST0970,Shampoo - Pack 8,2022-01-01,6
CUST0576,Toothpaste - Pack 2,2022-12-01,4
CUST0644,Flour - Pack 5,2022-02-01,8
CUST0976,Oranges - Pack 7,2022-10-01,5
CUST0771,Beef - Pack 9,2022-11-01,4
CUST0414,Grapes - Pack 6,2022-07-01,5
CUST0978,Bread - Pack 1,2022-09-01,3
CUST0361,Soup - Pack 1,2022-08-01,5
CUST0556,Chicken - Pack 8,2022-03-01,3
CUST0583,Carrots - Pack 3,2022-08-01,4
CUST0452,Potatoes - Pack 3,2022-03-01,4
CUST0768,Mangoes - Pack 4,2022-03-01,3
CUST0528,Eggplant - Pack 10,2022-01-01,1
CUST0371,Toothpaste - Pack 7,2022-01-01,4
CUST0053,Fish - Pack 1,2022-07-01,6
CUST0160,Soap - Pack 6,2022-01-01,7
CUST0120,Chicken - Pack 8,2022-02-01,3
CUST0500,Oats - Pack 4,2022-01-01,4
CUST0973,Milk - Pack 6,2022-09-01,1
CUST0675,Sanitizer - Pack 9,2022-11-01,3
CUST0400,Sugar - Pack 4,2022-08-01,5
CUST0371,Cheese - Pack 5,2022-01-01,7
CUST0187,Chips - Pack 10,2022-12-01,4
CUST0100,Ketchup - Pack 7,2022-09-01,4
CUST0722,Detergent - Pack 3,2022-05-01,2
CUST0556,Vinegar - Pack 3,2022-10-01,4
CUST0751,Bananas - Pack 7,2022-12-01,9
CUST0511,Butter - Pack 3,2022-05-01,2
CUST0962,Beef - Pack 3,2022-05-01,5
CUST0717,Grapes - Pack 3,2022-01-01,5
CUST0136,Oranges - Pack 7,2022-12-01,3
CUST0407,Pickles - Pack 3,2022-01-01,5
CUST0274,Pickles - Pack 10,2022-07-01,1
CUST0576,Water - Pack 5,2022-06-01,5
CUST0725,Dish Soap - Pack 3,2022-12-01,9
CUST0083,Chicken - Pack 2,2022-08-01,3
CUST0809,Soap - Pack 6,2022-10-01,3
CUST0168,Bread - Pack 2,2022-10-01,1
CUST0896,Beef - Pack 9,2022-10-01,5
CUST0717,Napkins - Pack 1,2022-12-01,5
CUST0841,Napkins - Pack 8,2022-08-01,2
CUST0831,Broccoli - Pack 7,2022-07-01,7
CUST0651,Mutton - Pack 7,2022-03-01,7
CUST0362,Fish - Pack 6,2022-04-01,5
CUST0929,Tea - Pack 5,2022-04-01,4
CUST0550,Eggplant - Pack 8,2022-03-01,4
CUST0943,Peas - Pack 4,2022-02-01,4
CUST0715,Sugar - Pack 6,2022-04-01,5
CUST0379,Dish Soap - Pack 4,2022-10-01,5
CUST0039,Chips - Pack 4,2022-10-01,4
CUST0306,Oats - Pack 4,2022-02-01,4
CUST0802,Chicken - Pack 3,2022-05-01,9
CUST0291,Spinach - Pack 2,2022-07-01,8
CUST0470,Water - Pack 4,2022-07-01,1
CUST0481,Beef - Pack 1,2022-04-01,3
CUST0737,Tissues - Pack 8,2022-02-01,2
CUST0841,Shampoo - Pack 3,2022-09-01,10
CUST0063,Coffee - Pack 7,2022-05-01,5
CUST0334,Ketchup - Pack 3,2022-11-01,6
CUST0344,Milk - Pack 5,2022-08-01,4
CUST0758,Soap - Pack 7,2022-06-01,5
CUST0455,Lemons - Pack 4,2022-11-01,2
CUST0986,Flour - Pack 2,2022-03-01,5
CUST0747,Milk - Pack 7,2022-11-01,4
CUST0488,Napkins - Pack 10,2022-04-01,3
CUST0553,Carrots - Pack 8,2022-05-01,4
CUST0058,Tea - Pack 7,2022-06-01,8
CUST0990,Mangoes - Pack 10,2022-10-01,6
CUST0370,Bananas - Pack 5,2022-11-01,5
CUST0680,Toothpaste - Pack 1,2022-07-01,4
CUST0987,Cheese - Pack 10,2022-07-01,3
CUST0944,Tissues - Pack 5,2022-12-01,3
CUST0521,Spinach - Pack 6,2022-02-01,7
CUST0622,Bleach - Pack 5,2022-07-01,7
CUST0778,Mangoes - Pack 6,2022-08-01,6
CUST0488,Beef - Pack 5,2022-08-01,4
CUST0945,Honey - Pack 10,2022-05-01,4
CUST0036,Tea - Pack 9,2022-07-01,2
CUST0183,Grapes - Pack 3,2022-08-01,6
CUST0774,Potatoes - Pack 7,2022-06-01,6
CUST0307,Soap - Pack 7,2022-07-01,10
CUST0308,Lemons - Pack 8,2022-08-01,2
CUST0992,Sugar - Pack 2,2022-06-01,4
CUST0032,Corn - Pack 9,2022-07-01,4
CUST0146,Eggplant - Pack 10,2022-06-01,5
CUST0344,Carrots - Pack 3,2022-05-01,4
CUST0156,Lemons - Pack 9,2022-12-01,3
CUST0031,Bleach - Pack 1,2022-08-01,5
CUST0612,Vinegar - Pack 3,2022-10-01,6
CUST0220,Tea - Pack 5,2022-06-01,6
CUST0370,Corn - Pack 5,2022-10-01,4
CUST0544,Eggplant - Pack 3,2022-01-01,3
CUST0657,Mutton - Pack 4,2022-12-01,4
CUST0542,Salt - Pack 5,2022-11-01,3
CUST0436,Cheese - Pack 6,2022-05-01,4
CUST0723,Bread - Pack 4,2022-12-01,8
CUST0581,Jam - Pack 7,2022-04-01,6
CUST0295,Peas - Pack 5,2022-11-01,5
CUST0284,Grapes - Pack 2,2022-08-01,4
CUST0934,Soap - Pack 9,2022-05-01,6
CUST0043,Corn - Pack 1,2022-11-01,4
CUST0610,Milk - Pack 1,2022-02-01,6
CUST0224,Soap - Pack 7,2022-05-01,4
CUST0880,Oranges - Pack 5,2022-06-01,4
CUST0457,Oranges - Pack 9,2022-01-01,3
CUST0800,Salt - Pack 10,2022-05-01,4
CUST0785,Cheese - Pack 6,2022-12-01,6
CUST0692,Potatoes - Pack 8,2022-09-01,6
CUST0400,Chicken - Pack 2,2022-01-01,7
CUST0685,Mayonnaise - Pack 9,2022-08-01,2
CUST0279,Lemons - Pack 7,2022-11-01,7
CUST0530,Pasta - Pack 8,2022-11-01,3
CUST0745,Lemons - Pack 4,2022-08-01,3
CUST0177,Cereal - Pack 7,2022-12-01,4
CUST0086,Biscuits - Pack 10,2022-05-01,1
CUST0130,Yogurt - Pack 3,2022-06-01,4
CUST0086,Cheese - Pack 7,2022-10-01,5
CUST0697,Dish Soap - Pack 7,2022-12-01,5
CUST0651,Tissues - Pack 8,2022-10-01,5
CUST0821,Apples - Pack 5,2022-09-01,6
CUST0049,Mutton - Pack 8,2022-09-01,4
CUST0234,Carrots - Pack 3,2022-01-01,5
CUST0734,Chicken - Pack 7,2022-04-01,5
CUST0257,Tea - Pack 8,2022-06-01,2
CUST0614,Butter - Pack 10,2022-05-01,3
CUST0162,Cereal - Pack 5,2022-07-01,4
CUST0967,Sanitizer - Pack 8,2022-01-01,2
CUST0415,Juice - Pack 4,2022-01-01,7
CUST0220,Oats - Pack 4,2022-01-01,10
CUST0098,Lemons - Pack 7,2022-06-01,7
CUST0984,Eggplant - Pack 6,2022-04-01,6
CUST0266,Chips - Pack 4,2022-07-01,5
CUST0442,Shampoo - Pack 1,2022-03-01,6
CUST0580,Cabbage - Pack 9,2022-02-01,10
CUST0870,Toothpaste - Pack 8,2022-09-01,4
CUST0765,Milk - Pack 6,2022-11-01,3
CUST0956,Broccoli - Pack 2,2022-05-01,5
CUST0124,Pasta - Pack 3,2022-06-01,6
CUST0357,Biscuits - Pack 10,2022-07-01,6
CUST0486,Cabbage - Pack 3,2022-04-01,3
CUST0286,Tea - Pack 2,2022-12-01,4
CUST0819,Lemons - Pack 9,2022-08-01,6
CUST0301,Napkins - Pack 10,2022-09-01,8
CUST0891,Tomatoes - Pack 7,2022-03-01,8
CUST0466,Pickles - Pack 10,2022-02-01,4
CUST0926,Noodles - Pack 8,2022-08-01,7
CUST0217,Cheese - Pack 10,2022-03-01,3
CUST0525,Peas - Pack 7,2022-05-01,9
CUST0544,Jam - Pack 4,2022-03-01,3
CUST0614,Biscuits - Pack 7,2022-04-01,10
CUST0302,Eggplant - Pack 3,2022-08-01,6
CUST0713,Pasta - Pack 3,2022-11-01,5
CUST0548,Chicken - Pack 7,2022-12-01,7
CUST0123,Oats - Pack 3,2022-09-01,4
CUST0340,Bananas - Pack 10,2022-05-01,7
CUST0504,Pasta - Pack 9,2022-11-01,10
CUST0016,Fish - Pack 4,2022-07-01,6
CUST0637,Chips - Pack 9,2022-03-01,4
CUST0065,Toothpaste - Pack 7,2022-04-01,3
CUST0924,Apples - Pack 5,2022-04-01,4
CUST0006,Pickles - Pack 10,2022-07-01,4
CUST0059,Napkins - Pack 5,2022-09-01,1
CUST0992,Tissues - Pack 10,2022-11-01,9
CUST0612,Soup - Pack 3,2022-01-01,2
CUST0756,Salt - Pack 3,2022-09-01,9
CUST0134,Rice - Pack 3,2022-01-01,3
CUST0731,Salt - Pack 8,2022-01-01,4
CUST0288,Soup - Pack 10,2022-09-01,4
CUST0173,Apples - Pack 2,2022-12-01,9
CUST0447,Tea - Pack 10,2022-09-01,8
CUST0267,Toothbrush - Pack 1,2022-12-01,4
CUST0511,Apples - Pack 2,2022-10-01,4
CUST0550,Dish Soap - Pack 3,2022-11-01,5
CUST0229,Jam - Pack 9,2022-04-01,3
CUST0512,Sugar - Pack 7,2022-03-01,4
CUST0880,Tomato Sauce - Pack 1,2022-02-01,4
CUST0130,Tomatoes - Pack 9,2022-03-01,6
CUST0288,Tomatoes - Pack 1,2022-04-01,5
CUST0019,Corn - Pack 6,2022-02-01,2
CUST0374,Salt - Pack 5,2022-04-01,4
CUST0156,Detergent - Pack 6,2022-03-01,6
CUST0319,Corn - Pack 9,2022-11-01,8
CUST0118,Coffee - Pack 9,2022-11-01,5
CUST0976,Tomatoes - Pack 7,2022-09-01,6
CUST0348,Cereal - Pack 9,2022-06-01,4
CUST0082,Juice - Pack 8,2022-03-01,4
CUST0761,Yogurt - Pack 2,2022-11-01,7
CUST0762,Fish - Pack 4,2022-04-01,6
CUST0143,Apples - Pack 5,2022-02-01,4
CUST0123,Cabbage - Pack 8,2022-06-01,6
CUST0448,Jam - Pack 8,2022-07-01,7
CUST0166,Cabbage - Pack 10,2022-01-01,2
CUST0114,Soup - Pack 9,2022-12-01,5
CUST0478,Butter - Pack 7,2022-03-01,6
CUST0331,Bleach - Pack 3,2022-06-01,3
CUST0017,Cabbage - Pack 10,2022-07-01,7
CUST0661,Biscuits - Pack 3,2022-03-01,5
CUST0222,Rice - Pack 9,2022-02-01,4
CUST0228,Dish Soap - Pack 6,2022-04-01,7
CUST0584,Pasta - Pack 9,2022-09-01,7
CUST0651,Salt - Pack 3,2022-08-01,2
CUST0128,Oranges - Pack 8,2022-02-01,9
CUST0138,Eggs - Pack 4,2022-11-01,6
CUST0589,Jam - Pack 3,2022-06-01,10
CUST0813,Tomatoes - Pack 4,2022-11-01,8
CUST0013,Tea - Pack 8,2022-09-01,11
CUST0293,Corn - Pack 1,2022-06-01,3
CUST0613,Toothbrush - Pack 9,2022-04-01,2
CUST0232,Yogurt - Pack 10,2022-02-01,2
CUST0767,Pickles - Pack 9,2022-02-01,2
CUST0977,Broccoli - Pack 8,2022-05-01,4
CUST0318,Tissues - Pack 1,2022-04-01,6
CUST0209,Carrots - Pack 3,2022-08-01,5
CUST0213,Potatoes - Pack 10,2022-02-01,4
CUST0199,Tissues - Pack 8,2022-02-01,6
CUST0225,Apples - Pack 10,2022-07-01,5
CUST0626,Toothbrush - Pack 7,2022-04-01,5
CUST0145,Pasta - Pack 4,2022-01-01,10
CUST0823,Oranges - Pack 6,2022-05-01,3
CUST0717,Soap - Pack 9,2022-03-01,7
CUST0003,Ketchup - Pack 3,2022-02-01,7
CUST0014,Soap - Pack 6,2022-08-01,4
CUST0689,Jam - Pack 1,2022-08-01,6
CUST0337,Vinegar - Pack 3,2022-06-01,5
CUST0653,Sugar - Pack 6,2022-05-01,3
CUST0403,Potatoes - Pack 4,2022-06-01,2
CUST0869,Vinegar - Pack 2,2022-09-01,1
CUST0994,Oranges - Pack 4,2022-12-01,4
CUST0145,Cereal - Pack 5,2022-05-01,4
CUST0811,Butter - Pack 10,2022-12-01,5
CUST0742,Tissues - Pack 4,2022-07-01,6
CUST0562,Napkins - Pack 1,2022-03-01,7
CUST0418,Chicken - Pack 2,2022-06-01,3
CUST0079,Juice - Pack 3,2022-10-01,5
CUST0915,Coffee - Pack 8,2022-01-01,3
CUST0141,Dish Soap - Pack 5,2022-10-01,5
CUST0640,Detergent - Pack 3,2022-05-01,8
CUST0902,Tissues - Pack 5,2022-12-01,7
CUST0894,Bananas - Pack 9,2022-02-01,5
CUST0249,Soup - Pack 1,2022-09-01,3
CUST0598,Oats - Pack 4,2022-05-01,8
CUST0660,Apples - Pack 6,2022-12-01,7
CUST0126,Mayonnaise - Pack 3,2022-12-01,2
CUST0974,Chips - Pack 1,2022-06-01,4
CUST0141,Soup - Pack 10,2022-05-01,4
CUST0916,Napkins - Pack 2,2022-09-01,1
CUST0692,Flour - Pack 4,2022-10-01,9
CUST0588,Vinegar - Pack 6,2022-10-01,6
CUST0085,Oranges - Pack 4,2022-01-01,4
CUST0641,Tomato Sauce - Pack 10,2022-04-01,4
CUST0633,Peas - Pack 4,2022-10-01,4
CUST0566,Shampoo - Pack 9,2022-10-01,6
CUST0180,Oats - Pack 2,2022-02-01,7
CUST0948,Honey - Pack 3,2022-02-01,6
CUST0428,Spinach - Pack 10,2022-09-01,7
CUST0822,Eggplant - Pack 10,2022-04-01,5
CUST0111,Fish - Pack 4,2022-02-01,4
CUST0712,Chicken - Pack 2,2022-05-01,11
CUST0717,Apples - Pack 2,2022-11-01,4
CUST0589,Tomato Sauce - Pack 1,2022-08-01,5
CUST1000,Honey - Pack 3,2022-07-01,6
CUST0457,Lemons - Pack 3,2022-03-01,5
CUST0914,Apples - Pack 3,2022-02-01,4
CUST0053,Pasta - Pack 9,2022-04-01,6
CUST0066,Spinach - Pack 6,2022-10-01,7
CUST0443,Tomatoes - Pack 4,2022-04-01,7
CUST0060,Broccoli - Pack 1,2022-09-01,8
CUST0967,Mayonnaise - Pack 8,2022-11-01,3
CUST0260,Salt - Pack 1,2022-07-01,3
CUST0681,Ketchup - Pack 3,2022-08-01,8
CUST0961,Biscuits - Pack 1,2022-12-01,0
CUST0332,Noodles - Pack 1,2022-01-01,5
CUST0720,Eggplant - Pack 4,2022-06-01,4
CUST0933,Toothpaste - Pack 9,2022-05-01,4
CUST0731,Vinegar - Pack 7,2022-03-01,7
CUST0680,Noodles - Pack 9,2022-06-01,5
CUST0933,Peas - Pack 4,2022-09-01,7
CUST0273,Honey - Pack 10,2022-02-01,5
CUST0114,Tea - Pack 7,2022-05-01,4
CUST0641,Honey - Pack 2,2022-03-01,9
CUST0674,Biscuits - Pack 2,2022-11-01,3
CUST0429,Soap - Pack 9,2022-09-01,7
CUST0659,Broccoli - Pack 8,2022-06-01,3
CUST0659,Dish Soap - Pack 4,2022-10-01,7
CUST0977,Rice - Pack 4,2022-09-01,5
CUST0073,Cheese - Pack 6,2022-09-01,4
CUST0279,Shampoo - Pack 7,2022-10-01,5
CUST0780,Broccoli - Pack 8,2022-09-01,3
CUST0288,Biscuits - Pack 1,2022-05-01,5
CUST0346,Chicken - Pack 7,2022-06-01,5
CUST0572,Grapes - Pack 2,2022-12-01,8
CUST0213,Oats - Pack 9,2022-08-01,5
CUST0254,Peas - Pack 5,2022-10-01,5
CUST0754,Tomato Sauce - Pack 8,2022-03-01,6
CUST0326,Broccoli - Pack 3,2022-10-01,2
CUST0949,Oil - Pack 3,2022-04-01,3
CUST0265,Salt - Pack 9,2022-07-01,6
CUST0690,Soap - Pack 6,2022-07-01,4
CUST0443,Napkins - Pack 1,2022-04-01,4
CUST0116,Jam - Pack 8,2022-05-01,3
CUST0557,Corn - Pack 6,2022-05-01,2
CUST0754,Salt - Pack 3,2022-01-01,7
CUST0291,Vinegar - Pack 9,2022-08-01,3
CUST0243,Honey - Pack 9,2022-12-01,3
CUST0135,Bleach - Pack 10,2022-11-01,4
CUST0112,Broccoli - Pack 8,2022-09-01,6
CUST0120,Cabbage - Pack 3,2022-02-01,5
CUST0049,Water - Pack 6,2022-05-01,3
CUST0907,Toothpaste - Pack 10,2022-11-01,13
CUST0673,Yogurt - Pack 3,2022-11-01,4
CUST0531,Apples - Pack 8,2022-03-01,7
CUST0462,Shampoo - Pack 9,2022-03-01,4
CUST0412,Cabbage - Pack 3,2022-09-01,8
CUST0668,Vinegar - Pack 5,2022-03-01,6
CUST0434,Honey - Pack 10,2022-10-01,3
CUST0923,Potatoes - Pack 6,2022-05-01,4
CUST0949,Honey - Pack 9,2022-02-01,6
CUST0214,Juice - Pack 2,2022-11-01,3
CUST0087,Beef - Pack 8,2022-04-01,3
CUST0996,Peas - Pack 10,2022-03-01,3
CUST0110,Apples - Pack 9,2022-11-01,4
CUST0945,Chicken - Pack 1,2022-01-01,5
CUST0743,Shampoo - Pack 9,2022-07-01,3
CUST0305,Cabbage - Pack 8,2022-05-01,4
CUST0139,Oranges - Pack 8,2022-10-01,4
CUST0130,Cabbage - Pack 8,2022-12-01,3
CUST0909,Jam - Pack 1,2022-04-01,6
CUST0128,Eggplant - Pack 6,2022-08-01,5
CUST0613,Mutton - Pack 10,2022-11-01,8
CUST0139,Pasta - Pack 6,2022-02-01,5
CUST0047,Biscuits - Pack 2,2022-02-01,4
CUST0701,Milk - Pack 1,2022-01-01,7
CUST0594,Tomatoes - Pack 7,2022-09-01,6
CUST0984,Bananas - Pack 9,2022-03-01,8
CUST0468,Oats - Pack 8,2022-06-01,6
CUST0252,Broccoli - Pack 2,2022-06-01,3
CUST0735,Vinegar - Pack 6,2022-03-01,3
CUST0483,Ketchup - Pack 5,2022-09-01,9
CUST0318,Shampoo - Pack 5,2022-02-01,4
CUST0149,Toothbrush - Pack 4,2022-06-01,4
CUST0521,Detergent - Pack 10,2022-08-01,3
CUST0531,Dish Soap - Pack 3,2022-06-01,7
CUST0815,Jam - Pack 6,2022-09-01,2
CUST0466,Oats - Pack 4,2022-03-01,4
CUST0880,Broccoli - Pack 1,2022-08-01,4
CUST1000,Tomato Sauce - Pack 6,2022-02-01,4
CUST0658,Toothpaste - Pack 2,2022-02-01,5
CUST0754,Corn - Pack 3,2022-04-01,9
CUST0578,Soap - Pack 7,2022-10-01,7
CUST0346,Grapes - Pack 6,2022-06-01,6
CUST0533,Cereal - Pack 7,2022-06-01,8
CUST0942,Butter - Pack 10,2022-02-01,4
CUST0922,Soap - Pack 9,2022-07-01,10
CUST0238,Cereal - Pack 2,2022-09-01,4
CUST0100,Sugar - Pack 6,2022-11-01,5
CUST0720,Jam - Pack 8,2022-06-01,4
CUST0730,Eggplant - Pack 9,2022-02-01,4
CUST0177,Bread - Pack 6,2022-10-01,5
CUST0123,Shampoo - Pack 1,2022-08-01,4
CUST0993,Honey - Pack 9,2022-09-01,11
CUST0327,Pasta - Pack 10,2022-08-01,9
CUST0931,Bananas - Pack 4,2022-04-01,2
CUST0424,Tissues - Pack 4,2022-01-01,3
CUST0979,Toothbrush - Pack 6,2022-08-01,9
CUST0794,Honey - Pack 2,2022-10-01,7
CUST0102,Eggplant - Pack 4,2022-04-01,3
CUST0442,Tomatoes - Pack 4,2022-05-01,1
CUST0605,Onions - Pack 10,2022-04-01,9
CUST0218,Bleach - Pack 10,2022-01-01,3
CUST0055,Ketchup - Pack 9,2022-04-01,4
CUST0792,Tea - Pack 3,2022-04-01,2
CUST0499,Coffee - Pack 5,2022-02-01,4
CUST0145,Tissues - Pack 5,2022-06-01,5
CUST0007,Bleach - Pack 1,2022-12-01,2
CUST0561,Soda - Pack 6,2022-09-01,3
CUST0021,Sanitizer - Pack 1,2022-08-01,6
CUST0544,Fish - Pack 4,2022-06-01,3
CUST0404,Corn - Pack 6,2022-07-01,6
CUST0934,Coffee - Pack 1,2022-06-01,6
CUST0574,Tomatoes - Pack 4,2022-11-01,7
CUST0793,Eggplant - Pack 1,2022-01-01,5
CUST0644,Milk - Pack 2,2022-09-01,8
CUST0395,Eggplant - Pack 3,2022-07-01,3
CUST0744,Pickles - Pack 5,2022-11-01,5
CUST0862,Cereal - Pack 3,2022-05-01,5
CUST0092,Oranges - Pack 10,2022-06-01,9
CUST0415,Toothbrush - Pack 8,2022-11-01,2
CUST0007,Tomatoes - Pack 10,2022-11-01,6
CUST0303,Bread - Pack 7,2022-07-01,9
CUST0622,Chips - Pack 7,2022-09-01,9
CUST0149,Bananas - Pack 5,2022-05-01,9
CUST0116,Apples - Pack 2,2022-05-01,6
CUST0227,Fish - Pack 9,2022-02-01,2
CUST0228,Noodles - Pack 7,2022-09-01,7
CUST0849,Mangoes - Pack 6,2022-10-01,6
CUST0123,Oats - Pack 4,2022-01-01,7
CUST0493,Peas - Pack 7,2022-11-01,5
CUST0817,Corn - Pack 9,2022-07-01,5
CUST0402,Peas - Pack 1,2022-11-01,6
CUST0694,Rice - Pack 6,2022-09-01,7
CUST0783,Chicken - Pack 5,2022-07-01,5
CUST0726,Flour - Pack 3,2022-02-01,6
CUST0167,Flour - Pack 3,2022-01-01,5
CUST0399,Sanitizer - Pack 3,2022-01-01,7
CUST0419,Yogurt - Pack 2,2022-02-01,6
CUST0183,Ketchup - Pack 5,2022-07-01,4
CUST0227,Biscuits - Pack 5,2022-05-01,4
CUST0747,Grapes - Pack 1,2022-11-01,4
CUST0560,Salt - Pack 6,2022-06-01,4
CUST0637,Tea - Pack 8,2022-05-01,4
CUST0308,Bananas - Pack 9,2022-01-01,4
CUST0418,Peas - Pack 7,2022-07-01,8
CUST0225,Soda - Pack 7,2022-12-01,2
CUST0443,Shampoo - Pack 3,2022-07-01,7
CUST0273,Pickles - Pack 10,2022-11-01,5
CUST0036,Pickles - Pack 5,2022-10-01,5
CUST0314,Peas - Pack 1,2022-06-01,3
CUST0065,Ketchup - Pack 5,2022-01-01,12
CUST0926,Dish Soap - Pack 5,2022-08-01,2
CUST0119,Ketchup - Pack 5,2022-02-01,7
CUST0832,Yogurt - Pack 3,2022-08-01,6
CUST0414,Vinegar - Pack 3,2022-02-01,2
CUST0992,Vinegar - Pack 8,2022-08-01,7
CUST0806,Pasta - Pack 8,2022-02-01,2
CUST0555,Juice - Pack 9,2022-09-01,7
CUST0455,Vinegar - Pack 5,2022-10-01,3
CUST0005,Cheese - Pack 10,2022-11-01,6
CUST0968,Beef - Pack 1,2022-04-01,9
CUST0657,Potatoes - Pack 10,2022-12-01,8
CUST0800,Biscuits - Pack 8,2022-08-01,7
CUST0121,Grapes - Pack 3,2022-07-01,4
CUST0747,Juice - Pack 3,2022-06-01,6
CUST0344,Apples - Pack 9,2022-02-01,6
CUST0614,Mutton - Pack 7,2022-12-01,2
CUST0414,Pickles - Pack 4,2022-07-01,2
CUST0971,Cheese - Pack 10,2022-02-01,4
CUST0274,Cheese - Pack 7,2022-08-01,6
CUST0408,Chips - Pack 10,2022-11-01,3
CUST0331,Tomatoes - Pack 6,2022-04-01,5
CUST0867,Chips - Pack 1,2022-08-01,6
